season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,pass_comp,pass_att,pass_comp_pct,pass_yds,pass_tds,pass_int,pass_long,pass_ypa,pass_ypc,pass_cfb_qbr,pass_nfl_qbr,pass_sacks,pass_sacked_yds,pass_ny/a,pass_any/a,rush_att,rush_yds,rush_yds_gained,rush_yds_lost,rush_td,rush_long,rush_avg,rec_targets,rec_no,rec_yds,rec_avg,rec_tds,rec_long,rec_catch_pct,fumbles,fumbles_lost,defense_solo_tackles,defense_ast_tackles,defense_total_tackles,defense_solo_tfl,defense_ast_tfl,defense_tfl,defense_tfl_yds,defense_solo_sack,defense_ast_sack,defense_sacks,defense_qb_hits,defense_int,defense_int_yds,defense_int_td,defense_int_long,defense_pbu,defense_ff,defense_fr,defense_fr_yds,defense_fr_tds,defense_fr_long,defense_saf,defense_blkd,punt_no,punt_gross_yds,punt_gross_avg,punt_net_yds,punt_net_avg,punt_tb,punt_blkd,punt_fc,punt_50+,punt_inside_20,punt_long,ko_no,ko_yds,ko_ob,ko_tb,ko_fc_yds,ko_avg,fg_made,fg_att,fg_long,fg_blkd,fg_pct,xp_made,xp_att,xp_blkd,two_pt_pass_made,two_pt_pass_att,two_pt_rush_made,two_pt_rush_att,two_pt_rec_made,two_pt_rec_att,def_two_pt_fum_made,def_two_pt_fum_att,def_two_pt_kick_made,def_two_pt_kick_att,pr_no,pr_yds,pr_td,pr_long,pr_avg,kr_no,kr_yds,kr_td,kr_long,kr_avg,fgr_no,fgr_yds,fgr_td,fgr_long,fgr_avg
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,22,B. Abdelhalim,B. Abdelhalim,B. Abdelhalim Gamaleldin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,23,H. Osei-Owusu,H. Osei-Owusu,H. Osei-Owusu,1,0,,,,,,,,,,,,,,,,,3.0,4.0,7.0,3.0,0.0,7.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,27,P. Bakonyvári,P. Bakonyvári,P. Bakonyvári,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,3,B. Bodnár,B. Bodnár,B. Bodnár,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,33,K. Rathonyi,K. Rathonyi,K. Rathonyi,1,1,,,,,,,,,,,,,,,,,13.0,42.0,54.0,12.0,0.0,8.0,3.23,0.0,2.0,9.0,4.5,0.0,9.0,,,,1.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,34,L. Tóth,L. Tóth,L. Tóth,1,0,,,,,,,,,,,,,,,,,10.0,50.0,55.0,5.0,0.0,19.0,5.0,0.0,5.0,25.0,5.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,38,H. Nielsen,H. Nielsen,H. Nielsen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,4,R. Henrique,R. Henrique,R. Henrique,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,41,D. Novakov,D. Novakov,D. Novakov,1,0,,,,,,,,,,,,,,,,,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,50,J. Regan,J. Regan,J. Regan,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,51,J. Zilai,J. Zilai,J. Zilai,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,55,M. Crenshaw,M. Crenshaw,M. Crenshaw,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,59,V. Nosza,V. Nosza,V. Nosza,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,7,H. Rowland,H. Rowland,H. Rowland,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,8,M. Gyarmati,M. Gyarmati,M. Gyarmati,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,82,N. Tóth,N. Tóth,N. Tóth,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,36.0,9.0,0.0,12.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,86,N. Robitaille,N. Robitaille,N. Robitaille,1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,3.0,78.0,26.0,1.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,95,K. Szücs,K. Szücs,K. Szücs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,97,L. Orlovicius,L. Orlovicius,L. Orlovicius,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,A,CC,Cologne Centurions,98,P. Trembulyák,P. Trembulyák,P. Trembulyák,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,1,D. Owens,D. Owens,D. Owens,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,12,N. Schaper,N. Schaper,N. Schaper,1,0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,13,J. Loercks,J. Loercks,J. Loercks,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,59.0,14.75,1.0,46.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,15,J. Appelt,J. Appelt,J. Appelt,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,292.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,17,M. Ofosuhene,M. Ofosuhene,M. Ofosuhene,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,19,V. Roediger,V. Roediger,V. Rödiger,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,21.0,5.25,0.0,13.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,20,G. Ameln,G. Ameln,G. Ameln,1,1,,,,,,,,,,,,,,,,,17.0,92.0,95.0,3.0,1.0,40.0,5.41,0.0,3.0,18.0,6.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,21,T. Kleinmann,T. Kleinmann,T. Kleinmann,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,23,Z. Donner,Z. Donner,Z. Donner,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,24,E. Fuchs,E. Fuchs,E. Fuchs,1,0,,,,,,,,,,,,,,,,,7.0,54.0,54.0,0.0,0.0,16.0,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,26,M. Riepe,M. Riepe,M. Riepe,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,33,M. Forsback,M. Forsback,M. Forsback,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,37,M. Lundelius,M. Lundelius,M. Lundelius,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,40,L. Schnabl,L. Schnabl,L. Schnabl,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,45,M. Hiendleder,M. Hiendleder,M. Hiendleder,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,5,C. Wedington,C. Wedington,C. Wedington,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,65.0,13.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,79.0,0.0,79.0,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,55,L. Fiedler,L. Fiedler,L. Fiedler,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,57,R. Grubmüller,R. Grubmüller,R. Grubmüller,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,58,H. Hobson,H. Hobson,H. Hobson,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,6,M. Muntu,M. Muntu,M. Muntu,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,7,I. Weed,I. Weed,I. Weed,1,1,,22.0,29.0,0.76,233.0,2.0,1.0,46.0,8.03,10.59,159.21,0.0,0.0,0.0,8.03,7.86,3.0,34.0,34.0,0.0,2.0,28.0,11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,8,D. Tanwani,D. Tanwani,D. Tanwani,1,0,,,,,,,,,,,,,,,,,9.0,19.0,21.0,2.0,0.0,6.0,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,87,R. Merjenburgh,R. Merjenburgh,R. Merjenburgh,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,17.0,17.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,89,D. Luoma,D. Luoma,D. Luoma,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,57.0,11.4,0.0,26.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,9,R. Grooten,R. Grooten,R. Grooten,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,91,Y. Hubrich,Y. Hubrich,Y. Hubrich,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccfe2402,FE,Fehervar Enthroners,H,CC,Cologne Centurions,99,W. Lydle,W. Lydle,W. Lydle,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,8.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,0,T. Anderson,T. Anderson,T. Anderson,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,10,H. Kwofie,H. Kwofie,H. Kwofie,1,0,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,12,R. Dagdelen,R. Dagdelen,R. Dagdelen,1,0,,1.0,1.0,1.0,35.0,0.0,0.0,35.0,35.0,35.0,394.0,0.0,0.0,0.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,13,K. McKnight Jr.,K. McKnight Jr.,K. McKnight Jr.,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,105.0,11.666666666666666,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,33.0,0.0,27.0,,3.0,80.0,0.0,40.0,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,17,G. Toonga,G. Toonga,G. Toonga,1,0,,,,,,,,,,,,,,,,,18.0,83.0,84.0,1.0,2.0,12.0,4.61,0.0,1.0,20.0,20.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,18,J. Clark,J. Clark,J. Clark,1,0,,16.0,22.0,0.73,178.0,2.0,0.0,34.0,8.09,11.12,170.69,0.0,0.0,0.0,8.09,9.91,3.0,-4.0,16.0,20.0,1.0,12.0,-1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,19,B. Winter,B. Winter,B. Winter,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,14.0,7.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,2,O. Williams,O. Williams,O. Williams,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,21,R. Hanßen,R. Hanßen,R. Hanßen,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.5,8.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,27,M. Richter,M. Richter,M. Richter,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,28,T. Alexander,T. Alexander,T. Alexander,1,0,,,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,1.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ccrf2401,RF,Rhein Fire,A,CC,Cologne Centurions,31,F. Simon,F. Simon,F. Simon,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,14.0,2.0,1.0,2.5,8.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
