season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,pass_comp,pass_att,pass_comp_pct,pass_yds,pass_tds,pass_int,pass_long,pass_ypa,pass_ypc,pass_cfb_qbr,pass_nfl_qbr,pass_sacks,pass_sacked_yds,pass_ny/a,pass_any/a,rush_att,rush_yds,rush_yds_gained,rush_yds_lost,rush_td,rush_long,rush_avg,rec_targets,rec_no,rec_yds,rec_avg,rec_tds,rec_long,rec_catch_pct,fumbles,fumbles_lost,defense_solo_tackles,defense_ast_tackles,defense_total_tackles,defense_solo_tfl,defense_ast_tfl,defense_tfls,defense_tfl_yds,defense_solo_sack,defense_ast_sack,defense_sacks,defense_qb_hits,defense_int,defense_int_yds,defense_int_td,defense_int_long,defense_pbu,defense_ff,defense_fr,defense_fr_yds,defense_fr_tds,defense_fr_long,defense_saf,defense_blkd,punt_no,punt_gross_yds,punt_gross_avg,punt_net_yds,punt_net_avg,punt_tb,punt_blkd,punt_fc,punt_50+,punt_inside_20,punt_long,ko_no,ko_yds,ko_ob,ko_tb,ko_fc_yds,ko_avg,fg_made,fg_att,fg_long,fg_blkd,fg_pct,xp_made,xp_att,xp_blkd,two_pt_pass_made,two_pt_pass_att,two_pt_rush_made,two_pt_rush_att,two_pt_rec_made,two_pt_rec_att,def_two_pt_fum_made,def_two_pt_fum_att,def_two_pt_kick_made,def_two_pt_kick_att,pr_no,pr_yds,pr_td,pr_long,pr_avg,kr_no,kr_yds,kr_td,kr_long,kr_avg,fgr_no,fgr_yds,fgr_td,fgr_long,fgr_avg
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,28,B. Maruschke,B. Maruschke,"MARUSCHKE,B",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,30,C. Slater,C. Slater,"SLATER,C",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,12.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,52.0,0.0,28.0,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,40,M. Spiegel,M. Spiegel,"SPIEGEL,M",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,42,S. Okonta-W.,S. Okonta-W.,",S OKONTA-W",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,52,A. Mati,A. Mati,"MATI,A",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,53,J.-N. Makoben,J.-N. Makoben,"MAKOBEN,J-N",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,56,L. Crosby,L. Crosby,"CROSBY,L",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,75,M. Panienka,M. Panienka,"PANIENKA,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,95,E. Yeboah,E. Yeboah,"YEBOAH,E",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,96,E. De Souza,E. De Souza,"SOUZA,E DE",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,A,RF,Rhein Fire,98,H. Awuah,H. Awuah,"AWUAH,H",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,2,O. Williams,O. Williams,"WILLIAMS,O",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,57.0,0.0,31.0,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,4,J. Seibel,J. Seibel,"SEIBEL,J",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,7,T. Janssen,T. Janssen,"JANSSEN,T",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,11,A. Fernandez,A. Fernandez,"FERNANDEZ,A",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,1.0,2.0,2.0,6.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,24,K. Freeman,K. Freeman,"FREEMAN,K",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,27,M. Richter,M. Richter,"RICHTER,M",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,36,S. Dardour,S. Dardour,"DARDOUR,S",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,41,A. Sobotta,A. Sobotta,"SOBOTTA,A",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,42,B. Snoek,B. Snoek,"SNOEK,B",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,44,M. Kensy,M. Kensy,"KENSY,M",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,54,M. Schmidt,M. Schmidt,"SCHMIDT,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,89,J. Neugebauer,J. Neugebauer,"NEUGEBAUER,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,90,R. Feltes,R. Feltes,"FELTES,R",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,92,E. Adam,E. Adam,"ADAM,E",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.5,3.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,94,J. Sleiman,J. Sleiman,"SLEIMAN,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHD2311,HD,Hamburg Sea Devils,H,RF,Rhein Fire,97,J. Chikere,J. Chikere,"CHIKERE,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,0.0,2.0,9.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,1,M. Beard,M. Beard,"BEARD,M",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,2,K. Hike Jr.,K. Hike Jr.,",K HIKE JR",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,7.0,,5.0,131.0,0.0,31.0,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,3,A. Fiedler,A. Fiedler,"FIEDLER,A",1,1,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,5,A. Buri,A. Buri,"BURI,A",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,11,D. Mischler,D. Mischler,"MISCHLER,D",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,21,F. Bruhin,F. Bruhin,"BRUHIN,F",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,23,C. Perron,C. Perron,"PERRON,C",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,35,F. Ziegler,F. Ziegler,"ZIEGLER,F",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,13.0,1.0,1.0,1.5,9.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,38,L. Arapi,L. Arapi,"ARAPI,L",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,43,J. Muntwyler,J. Muntwyler,"MUNTWYLER,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,44,F. Strahm,F. Strahm,"STRAHM,F",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,47,J. Falk,J. Falk,"FALK,J",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,53,D. Liechti,D. Liechti,"LIECHTI,D",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,8.0,3.0,1.0,3.5,21.0,2.0,0.0,2.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,58,J. Tavai,J. Tavai,"TAVAI,J",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,83,X. Baudraz,X. Baudraz,"BAUDRAZ,X",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,85,T. Stirnimann,T. Stirnimann,"STIRNIMANN,T",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,94,M. Sousa,M. Sousa,"SOUSA,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,96,T. Haenni,T. Haenni,"HAENNI,T",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,A,RF,Rhein Fire,98,M. Kimpiabi,M. Kimpiabi,"KIMPIABI,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,2,O. Williams,O. Williams,"WILLIAMS,O",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,45.0,0.0,45.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,4,J. Seibel,J. Seibel,"SEIBEL,J",1,1,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,5,B. Barnes,B. Barnes,"BARNES,B",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,11,A. Fernandez,A. Fernandez,"FERNANDEZ,A",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,21,R. Hanssen,R. Hanssen,"HANSSEN,R",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,27,M. Richter,M. Richter,"RICHTER,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,31,F. Simon,F. Simon,"SIMON,F",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,44,M. Kensy,M. Kensy,"KENSY,M",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,54,M. Schmidt,M. Schmidt,"SCHMIDT,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,55,L. Fiedler,L. Fiedler,"FIEDLER,L",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,RFHG2305,HG,Helvetic Guards,H,RF,Rhein Fire,89,J. Neugebauer,J. Neugebauer,"NEUGEBAUER,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
