season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,24,A. Skakowski,A. Skakowski,"SKAKOWSKI,A",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,25,A. Lary,A. Lary,"LARY,A",1,1,CB
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,26,M. Osumek,M. Osumek,"OSUMEK,M",1,1,CB
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,27,G. Lary,G. Lary,"LARY,G",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,29,K. Kotlarz,K. Kotlarz,"KOTLARZ,K",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,31,S. Romanowski,S. Romanowski,"ROMANOWSKI,S",1,1,FS
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,34,S. Brown,S. Brown,"BROWN,S",1,1,LB
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,35,K. Wis,K. Wis,"WIS,K",1,1,LB
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,44,A. Karamakskikh,A. Karamakskikh,"KARAMAKSKIKH,A",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,47,A. Idziak,A. Idziak,"IDZIAK,A",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,49,D. Dzieledziak,D. Dzieledziak,"DZIELEDZIAK,D",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,50,S. Adamczyk,S. Adamczyk,"ADAMCZYK,S",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,53,L. Krafft,L. Krafft,"KRAFFT,L",1,1,DT
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,54,S. Idziak,S. Idziak,"IDZIAK,S",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,55,R. Rogaczewski,R. Rogaczewski,"ROGACZEWSKI,R",1,1,C
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,64,K. Orzechowski,K. Orzechowski,"ORZECHOWSKI,K",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,65,K. Piatek,K. Piatek,"PIATEK,K",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,66,S. Kojkol,S. Kojkol,"KOJKOL,S",1,1,OG
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,70,B. Malek,B. Malek,"MALEK,B",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,74,M. Silva,M. Silva,"SILVA,M",1,1,OG
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,77,O. Amorim,O. Amorim,"AMORIM,O",1,1,OG
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,84,M. Goszczynski,M. Goszczynski,"GOSZCZYNSKI,M",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,87,M. Wojakiewicz,M. Wojakiewicz,"WOJAKIEWICZ,M",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,88,B. Waszkiewicz,B. Waszkiewicz,"WASZKIEWICZ,B",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,91,O. Romaniuk,O. Romaniuk,"ROMANIUK,O",1,1,DE
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,97,L. Gembara,L. Gembara,"GEMBARA,L",1,1,DT
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,99,R. Rosolek,R. Rosolek,"ROSOLEK,R",1,0,
2023,LKPW2302,PW,Panthers Wroclaw,A,LK,Leipzig Kings,TM,Team,Team,TEAM,1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,1,R. Seeber,R. Seeber,"SEEBER,R",1,1,LB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,3,J. Mayerhofer,J. Mayerhofer,"MAYERHOFER,J",1,1,FS
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,4,M. Schneider,M. Schneider,"SCHNEIDER,M",1,1,WR
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,5,J. McClam,J. McClam,"MCCLAM,J",1,1,WR
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,6,A. Platzgummer,A. Platzgummer,"PLATZGUMMER,A",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,7,S. Platzgummer,S. Platzgummer,"PLATZGUMMER,S",1,1,RB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,8,C. Nitzlnader,C. Nitzlnader,"NITZLNADER,C",1,1,CB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,9,T. Kugler,T. Kugler,"KUGLER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,10,P. Haun,P. Haun,"HAUN,P",1,1,WR
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,11,T. Rabensteiner,T. Rabensteiner,"RABENSTEINER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,13,L. Ogbevoen,L. Ogbevoen,"OGBEVOEN,L",1,1,LB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,14,J. Mensah,J. Mensah,"MENSAH,J",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,17,C. Strong,C. Strong,"STRONG,C",1,1,QB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,18,G. Laday,G. Laday,"LADAY,G",1,1,CB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,19,N. Sanin,N. Sanin,"SANIN,N",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,20,P. Pilger,P. Pilger,"PILGER,P",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,21,D. Buckrham,D. Buckrham,"BUCKRHAM,D",1,1,SS
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,22,P. Timmermann,P. Timmermann,"TIMMERMANN,P",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,23,V. Mueller,V. Mueller,"MUELLER,V",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,24,L. Haslwanter,L. Haslwanter,"HASLWANTER,L",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,25,T. Bonatti,T. Bonatti,"BONATTI,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,28,F. Raunig,F. Raunig,"RAUNIG,F",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,32,M. Rebl,M. Rebl,"REBL,M",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,33,T. Unger,T. Unger,"UNGER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,35,C. Voit,C. Voit,"VOIT,C",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,39,S. Huber,S. Huber,"HUBER,S",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,43,P. Ogbevoen,P. Ogbevoen,"OGBEVOEN,P",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,53,J. Asare,J. Asare,"ASARE,J",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,55,J. Perfler,J. Perfler,"PERFLER,J",1,1,LB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,59,G. Mitterdorfer,G. Mitterdorfer,"MITTERDORFER,G",1,1,C
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,71,T. Lettman,T. Lettman,"LETTMAN,T",1,1,OT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,72,B. Weber,B. Weber,"WEBER,B",1,1,OG
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,74,S. Nielsen,S. Nielsen,"NIELSEN,S",1,1,OT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,76,T. Haslehner,T. Haslehner,"HASLEHNER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,78,D. Fankhauser,D. Fankhauser,"FANKHAUSER,D",1,1,OG
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,79,R. Wittmann,R. Wittmann,"WITTMANN,R",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,80,F. Abfalter,F. Abfalter,"ABFALTER,F",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,85,M. Schaberl,M. Schaberl,"SCHABERL,M",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,87,R. Weber,R. Weber,"WEBER,R",1,1,TE
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,90,N. Gustav,N. Gustav,"GUSTAV,N",1,1,DE
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,91,S. Aronokhale,S. Aronokhale,"ARONOKHALE,S",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,92,L. Orlovicius,L. Orlovicius,"ORLOVICIUS,L",1,1,DT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,93,M. Wild,M. Wild,"WILD,M",1,1,DE
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,95,A. Husarevic,A. Husarevic,"HUSAREVIC,A",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,96,D. Butz,D. Butz,"BUTZ,D",1,1,DT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,97,N. Melcher,N. Melcher,"MELCHER,N",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,1,R. Seeber,R. Seeber,"SEEBER,R",1,1,LB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,3,J. Mayerhofer,J. Mayerhofer,"MAYERHOFER,J",1,1,FS
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,4,M. Schneider,M. Schneider,"SCHNEIDER,M",1,1,WR
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,5,J. McClam,J. McClam,"MCCLAM,J",1,1,WR
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,6,A. Platzgummer,A. Platzgummer,"PLATZGUMMER,A",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,7,S. Platzgummer,S. Platzgummer,"PLATZGUMMER,S",1,1,RB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,8,C. Nitzlnader,C. Nitzlnader,"NITZLNADER,C",1,1,CB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,9,T. Kugler,T. Kugler,"KUGLER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,10,P. Haun,P. Haun,"HAUN,P",1,1,WR
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,11,T. Rabensteiner,T. Rabensteiner,"RABENSTEINER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,13,L. Ogbevoen,L. Ogbevoen,"OGBEVOEN,L",1,1,LB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,14,J. Mensah,J. Mensah,"MENSAH,J",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,17,C. Strong,C. Strong,"STRONG,C",1,1,QB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,18,G. Laday,G. Laday,"LADAY,G",1,1,CB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,19,N. Sanin,N. Sanin,"SANIN,N",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,20,P. Pilger,P. Pilger,"PILGER,P",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,21,D. Buckrham,D. Buckrham,"BUCKRHAM,D",1,1,SS
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,22,P. Timmermann,P. Timmermann,"TIMMERMANN,P",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,23,V. Mueller,V. Mueller,"MUELLER,V",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,24,L. Haslwanter,L. Haslwanter,"HASLWANTER,L",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,25,T. Bonatti,T. Bonatti,"BONATTI,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,28,F. Raunig,F. Raunig,"RAUNIG,F",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,32,M. Rebl,M. Rebl,"REBL,M",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,33,T. Unger,T. Unger,"UNGER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,35,C. Voit,C. Voit,"VOIT,C",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,39,S. Huber,S. Huber,"HUBER,S",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,43,P. Ogbevoen,P. Ogbevoen,"OGBEVOEN,P",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,53,J. Asare,J. Asare,"ASARE,J",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,55,J. Perfler,J. Perfler,"PERFLER,J",1,1,LB
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,59,G. Mitterdorfer,G. Mitterdorfer,"MITTERDORFER,G",1,1,C
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,71,T. Lettman,T. Lettman,"LETTMAN,T",1,1,OT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,72,B. Weber,B. Weber,"WEBER,B",1,1,OG
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,74,S. Nielsen,S. Nielsen,"NIELSEN,S",1,1,OT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,76,T. Haslehner,T. Haslehner,"HASLEHNER,T",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,78,D. Fankhauser,D. Fankhauser,"FANKHAUSER,D",1,1,OG
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,79,R. Wittmann,R. Wittmann,"WITTMANN,R",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,80,F. Abfalter,F. Abfalter,"ABFALTER,F",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,85,M. Schaberl,M. Schaberl,"SCHABERL,M",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,87,R. Weber,R. Weber,"WEBER,R",1,1,TE
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,90,N. Gustav,N. Gustav,"GUSTAV,N",1,1,DE
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,91,S. Aronokhale,S. Aronokhale,"ARONOKHALE,S",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,92,L. Orlovicius,L. Orlovicius,"ORLOVICIUS,L",1,1,DT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,93,M. Wild,M. Wild,"WILD,M",1,1,DE
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,95,A. Husarevic,A. Husarevic,"HUSAREVIC,A",1,0,
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,96,D. Butz,D. Butz,"BUTZ,D",1,1,DT
2023,MRRT2301,RT,Raiders Tirol,A,MR,Munich Ravens,97,N. Melcher,N. Melcher,"MELCHER,N",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,1,Alexandre Gonzalez P,A. Posito,"POSITO,A",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,2,Joshua David Johnsto,J. Johnston,"JOHNSTON,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,3,Brayan Colome Carbon,B. Colomé,"COLOMé,B",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,5,Jorge Felix Velasco,J. Velasco,"VELASCO,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,7,Samuel Higgs,S. Higgs,"HIGGS,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,8,Luke Glenna,L. Glenna,"GLENNA,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,9,Julio Aguado Vento,J. Aguado,"AGUADO,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,10,Cesare Brugnani,C. Brugnani,"BRUGNANI,C",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,11,Melvin Palin,M. Palin,"PALIN,M",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,12,Narcis Bach,N. Bach,"BACH,N",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,13,Eduard Molina Belmar,E. Molina,"MOLINA,E",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,14,Theodor Landstrom,T. Landström,"LANDSTRöM,T",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,15,15,,,1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,18,Conor Miller,C. Miller,"MILLER,C",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,20,Lucas Masero,L. Masero,"MASERO,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,21,Antoni Monton,A. Monton,"MONTON,A",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,22,Lautaro Frecha,L. Frecha,"FRECHA,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,23,Jordi Brugnani,J. Brugnani,"BRUGNANI,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,24,Manuel Fernandez Rui,M. Fernández,"FERNáNDEZ,M",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,27,Hugo Minguez Bravo,H. Mínguez,"MíNGUEZ,H",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,30,Elias Rodriguez,E. Rodríguez,"RODRíGUEZ,E",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,42,Darius Slade,D. Slade,"SLADE,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,43,Victor Albarracin,V. Albarracín,"ALBARRACíN,V",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,45,Diego Irles Santoja,D. Irles,"IRLES,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,49,Sebastian Castaner,S. Castaner,"CASTANER,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,50,Leonardo Rovesti Fer,L. Rovesti,"ROVESTI,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,55,Benjamin Egbudiwe,B. Egbudiwe,"EGBUDIWE,B",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,56,Santiago Yuste Moran,S. Yuste,"YUSTE,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,59,Rodrigo Sanz Calzas,R. Sanz,"SANZ,R",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,64,Elvys Ramon Nunez Va,E. Nunez,"NUNEZ,E",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,70,Jonas Hagerup,J. Hagerup,"HAGERUP,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,71,David  Culebras Sanf,D. Culebras,"CULEBRAS,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,72,Jose Rafael Ariza Pa,J. Ariza,"ARIZA,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,73,Sebastian Bowen,S. Bowen,"BOWEN,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,74,Mikel Gomez,M. Gomez,"GOMEZ,M",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,77,Diego Varela Dorado,D. Varela,"VARELA,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,79,Benjamin Dixon,B. Dixon,"DIXON,B",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,80,Jordi Torrededia,J. Torrededia,"TORREDEDIA,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,84,Raul Cernuda Pastor,R. Cernuda,"CERNUDA,R",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,86,Alejandro Garcia Mun,A. Garcia,"GARCIA,A",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,87,Diego Paz Gonzalez,D. Paz,"PAZ,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,92,Mamadou Ka Thiobane,M. Ka,"KA,M",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,98,Daniel Franco,D. Franco,"FRANCO,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,TM,Team,Team,TEAM,1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,1,Alexandre Gonzalez P,A. Posito,"POSITO,A",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,2,Joshua David Johnsto,J. Johnston,"JOHNSTON,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,3,Brayan Colome Carbon,B. Colomé,"COLOMé,B",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,5,Jorge Felix Velasco,J. Velasco,"VELASCO,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,7,Samuel Higgs,S. Higgs,"HIGGS,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,8,Luke Glenna,L. Glenna,"GLENNA,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,9,Julio Aguado Vento,J. Aguado,"AGUADO,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,10,Cesare Brugnani,C. Brugnani,"BRUGNANI,C",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,11,Melvin Palin,M. Palin,"PALIN,M",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,12,Narcis Bach,N. Bach,"BACH,N",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,13,Eduard Molina Belmar,E. Molina,"MOLINA,E",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,14,Theodor Landstrom,T. Landström,"LANDSTRöM,T",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,15,15,,,1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,18,Conor Miller,C. Miller,"MILLER,C",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,20,Lucas Masero,L. Masero,"MASERO,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,21,Antoni Monton,A. Monton,"MONTON,A",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,22,Lautaro Frecha,L. Frecha,"FRECHA,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,23,Jordi Brugnani,J. Brugnani,"BRUGNANI,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,24,Manuel Fernandez Rui,M. Fernández,"FERNáNDEZ,M",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,27,Hugo Minguez Bravo,H. Mínguez,"MíNGUEZ,H",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,30,Elias Rodriguez,E. Rodríguez,"RODRíGUEZ,E",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,42,Darius Slade,D. Slade,"SLADE,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,43,Victor Albarracin,V. Albarracín,"ALBARRACíN,V",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,45,Diego Irles Santoja,D. Irles,"IRLES,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,49,Sebastian Castaner,S. Castaner,"CASTANER,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,50,Leonardo Rovesti Fer,L. Rovesti,"ROVESTI,L",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,55,Benjamin Egbudiwe,B. Egbudiwe,"EGBUDIWE,B",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,56,Santiago Yuste Moran,S. Yuste,"YUSTE,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,59,Rodrigo Sanz Calzas,R. Sanz,"SANZ,R",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,64,Elvys Ramon Nunez Va,E. Nunez,"NUNEZ,E",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,70,Jonas Hagerup,J. Hagerup,"HAGERUP,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,71,David  Culebras Sanf,D. Culebras,"CULEBRAS,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,72,Jose Rafael Ariza Pa,J. Ariza,"ARIZA,J",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,73,Sebastian Bowen,S. Bowen,"BOWEN,S",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,74,Mikel Gomez,M. Gomez,"GOMEZ,M",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,77,Diego Varela Dorado,D. Varela,"VARELA,D",1,0,
2023,MSBD2302,BD,Barcelona Dragons,A,MS,Milano Seamen,79,Benjamin Dixon,B. Dixon,"DIXON,B",1,0,
