,player_id,player_number,player_first_name,player_last_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,season,team
1142,vincent-wilson-oberko,21,Vincent,Wilson-Oberko,S,1.8,70.87,82,180.78,2021,Hamburg Sea Devils
1143,vito-millauer,46,Vito,Millauer,DE,192.0,7559.06,105,231.49,2022,Vienna Vikings
1144,vojislav-hahn,75,Vojislav,Hahn,OL,1.9,74.8,120,264.55,2022,Rhein Fire
1145,victor-albarracin,43,Víctor,Albarracín,ILB,1.83,72.05,93,205.03,2022,Barcelona Dragons
1146,victor-albarracin,43,Víctor,Albarracín,ILB,1.83,72.05,93,205.03,2021,Barcelona Dragons
1147,wael-nasri,52,Wael,Nasri,ILB,1.8,70.87,105,231.49,2022,Frankfurt Galaxy
1148,wael-nasri,52,Wael,Nasri,ILB,1.8,70.87,105,231.49,2021,Berlin Thunder
1149,waheed-bhikh,19,Waheed,Bhikh,CB,1.83,72.05,83,182.98,2022,Cologne Centurions
1150,waheed-bhikh,19,Waheed,Bhikh,CB,1.83,72.05,83,182.98,2021,Cologne Centurions
1151,wayne-drew,97,Wayne,Drew,DL,1.88,74.02,110,242.51,2021,Frankfurt Galaxy
1152,wesley-martheli,22,Wesley,Martheli,S,1.8,70.87,84,185.19,2021,Stuttgart Surge
1153,wiktor-zieba,16,Wiktor,Zięba,WR,1.87,73.62,94,207.23,2022,Panthers Wroclaw
1154,wiktor-zieba,16,Wiktor,Zięba,WR,1.87,73.62,94,207.23,2021,Panthers Wroclaw
1155,willi-dill,6,Willi,Dill,WR,1.75,68.9,86,189.6,2022,Berlin Thunder
1156,william-james,24,William ,James,S,1.8,70.87,88,194.01,2022,Leipzig Kings
1157,william-james,24,William ,James,S,1.8,70.87,88,194.01,2021,Panthers Wroclaw
1158,william-lloyd,4,William,Lloyd,ILB,1.85,72.83,98,216.05,2022,Panthers Wroclaw
1159,william-lloyd,4,William,Lloyd,ILB,1.85,72.83,98,216.05,2021,Panthers Wroclaw
1160,xavier-jerome-johnson,24,Xavier Jerome,Johnson,RB,1.78,70.08,86,189.6,2021,Hamburg Sea Devils
1161,yilmaz-berk-guven,19,YIlmaz Berk,Güven,WR,1.87,73.62,80,176.37,2022,Istanbul Rams
1162,yago-rivero,99,Yago,Rivero,DE,1.86,73.23,105,231.49,2022,Barcelona Dragons
1163,yago-rivero,99,Yago,Rivero,DE,1.86,73.23,105,231.49,2021,Barcelona Dragons
1164,yannic-kiehl,77,Yannic,Kiehl,OL,2.02,79.53,130,286.6,2022,Frankfurt Galaxy
1165,yannic-kiehl,77,Yannic,Kiehl,OL,2.02,79.53,130,286.6,2021,Frankfurt Galaxy
1166,yannic-landfried,47,Yannic,Landfried,RB,1.88,74.02,112,246.92,2021,Berlin Thunder
1167,yannick-mayr,14,Yannick,Mayr,WR,1.83,72.05,88,194.01,2022,Raiders Tirol
1168,yannis-binner,13,Yannis,Binner,TE,1.92,75.59,95,209.44,2022,Berlin Thunder
1169,yannis-binner,13,Yannis,Binner,TE,1.92,75.59,95,209.44,2021,Berlin Thunder
1170,yigit-timer,12,Yiğit,Timer,QB,1.88,74.02,92,202.83,2022,Istanbul Rams
1171,yigitcan-ferhat-ertur,31,Yiğitcan Ferhat,Ertür,CB,1.83,72.05,95,209.44,2022,Istanbul Rams
1172,zach-edwards,1,Zach,Edwards,QB,1.95,76.77,100,220.46,2022,Barcelona Dragons
1173,zach-edwards,1,Zach,Edwards,QB,1.95,76.77,100,220.46,2021,Barcelona Dragons
1174,zachary-blair,42,Zachary,Blair,ILB,1.88,74.02,100,220.46,2022,Istanbul Rams
1175,zachary-blair,42,Zachary,Blair,ILB,1.88,74.02,100,220.46,2021,Stuttgart Surge
1176,zafer-ceylan,77,Zafer,Ceylan,DT,1.88,74.02,133,293.21,2022,Istanbul Rams
1177,zinedin-bendjabou,83,Zinedin,Bendjabou,WR,1.8,70.87,77,169.76,2022,Frankfurt Galaxy
1178,zoltan-golita,21,Zoltan,Golita,CB,1.78,70.08,85,187.39,2022,Vienna Vikings
1179,alex-gonzalez,45,Álex,González Posito,ILB,1.81,71.26,99,218.26,2022,Barcelona Dragons
1180,alex-gonzalez,45,Álex,González Posito,ILB,1.81,71.26,99,218.26,2021,Barcelona Dragons
1181,alvaro-lopez-lopez,75,Álvaro,López López,OL,1.74,68.5,106,233.69,2021,Barcelona Dragons
1182,ilhan-efe-geyik,7,İlhan Efe,Geyik,DE,1.88,74.02,112,246.92,2022,Istanbul Rams
1183,lukasz-gembara,97,Łukasz,Gembara,DT,1.85,72.83,130,286.6,2022,Panthers Wroclaw
1184,lukasz-gembara,97,Łukasz,Gembara,DT,1.85,72.83,130,286.6,2021,Panthers Wroclaw
1185,serif-emir-dulger,68,Şerif Emir,Dülger,OL,1.9,74.8,122,268.96,2022,Istanbul Rams
