game_id,game_date,game_location,game_stadium,away_abv,away_name,home_abv,home_name,team_id,team_name,visitor_home,total_plays,total_yds,total_yds_per_play,first_downs_total,first_downs_pass,first_downs_rush,first_downs_penalty,penalties_num,penalties_yds,third_down_conv,third_down_att,fourth_down_conv,fourth_down_att,fumbles_num,fumbles_lost,misc_yds,time_of_possession,points_off_turnovers,redzone_att,redzone_scores,redzone_points,redzone_rush_td,redzone_pass_td,redzone_fgm,redzone_end_fga,redzone_end_downs,redzone_end_int,redzone_end_fumble,redzone_end_half,redzone_end_game,pass_comp,pass_att,pass_yds,pass_td,pass_int,pass_long,rush_att,rush_yds,rush_yds_gain,rush_yds_loss,rush_td,rush_long,defense_tackles_total,defense_tackles_solo,defense_tackles_ast,defense_tfl_solo,defense_tfl_ast,defense_tfl,defense_tfl_YDS,defense_sacks,defense_sack_yds,defense_interceptions_num,defense_interceptions_yds,defense_interceptions_td,defense_interceptions_long,defense_pbu,defense_fr,defense_fr_yds,defense_fr_td,defense_fr_long,punt_att,punt_gross_yds,punt_long,punt_blk,punt_tb,punt_fc,punt_50+,punt_in_20,punt_gross_avg,kickoff_att,kickoff_yds,kickoff_out_of_bounds,kickoff_tb,kick_fgm,kick_fga,kick_fg%,kick_fg_long,kick_fg_blk,kick_xpm,kick_xpa,kick_xp%,2PM_pass_att,2PM_pass_made,kick_return_num,kick_return_yds,kick_return_td,kick_return_long,punt_return_num,punt_return_yds,punt_return_td,punt_return_long,field_goal_return_num,field_goal_return_yds,field_goal_return_td
BDSS2212,8/20/2022,Reus,Est Municipal Reus,SS,Stuttgart Surge,BD,Barcelona Dragons,BD,Barcelona Dragons,H,58,471,8.120689655172415,23,14,8,1,10,148,3,8,1,2,0.0,0.0,0,26:34,28,4.0,3.0,21.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,347.0,7.0,0.0,41.0,22.0,124.0,167.0,43.0,2.0,34.0,49.0,47.0,2.0,11.0,0.0,11.0,52.0,6.0,6.0,1.0,24.0,0.0,24.0,2.0,1.0,2.0,0.0,2.0,2.0,63.0,39.0,0.0,0.0,0.0,0.0,1.0,31.5,10.0,609.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,9.0,0.889,0.0,0.0,2.0,-60.0,0.0,16.0,3.0,46.0,0.0,22.0,,,
BDSS2312,8/19/2023,Terrassa,Estadi Olimpic,SS,Stuttgart Surge,BD,Barcelona Dragons,SS,Stuttgart Surge,V,77,501,6.5064935064935066,25,12,11,2,6,50,4,14,1,3,0.0,0.0,0,33:23,0,4.0,2.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,35.0,300.0,2.0,2.0,74.0,42.0,201.0,206.0,5.0,2.0,35.0,35.0,27.0,8.0,6.0,2.0,7.0,18.0,2.0,2.0,2.0,8.0,0.0,8.0,3.0,,,,,3.0,121.0,48.0,0.0,1.0,0.0,0.0,1.0,40.333,6.0,415.0,0.0,6.0,1.0,2.0,0.5,41.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,96.0,0.0,40.0,3.0,27.0,0.0,17.0,,,
BDSS2312,8/19/2023,Terrassa,Estadi Olimpic,SS,Stuttgart Surge,BD,Barcelona Dragons,BD,Barcelona Dragons,H,52,258,4.961538461538462,13,12,1,0,8,55,2,10,1,1,0.0,0.0,0,24:46,6,2.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,234.0,2.0,2.0,40.0,13.0,24.0,31.0,7.0,0.0,9.0,68.0,52.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,32.0,1.0,32.0,6.0,,,,,6.0,258.0,51.0,0.0,0.0,0.0,1.0,1.0,43.0,5.0,291.0,0.0,0.0,1.0,1.0,1.0,43.0,0.0,1.0,2.0,0.5,1.0,0.0,,,,,,,,,,,
bdss2410,07/27/2024,,,SS,Stuttgart Surge,BD,Barcelona Dragons,SS,Stuttgart Surge,V,58,430,7.413793103448276,22,8,14,0,4,25,5,10,2,2,2.0,1.0,-1,30:14,0,8.0,6.0,42.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,168.0,3.0,1.0,22.0,30.0,262.0,284.0,0.0,3.0,41.0,47.0,44.0,3.0,7.0,0.0,7.0,0.0,2.0,2.0,5.0,141.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,2.0,76.0,48.0,0.0,0.0,0.0,0.0,2.0,38.0,10.0,661.0,0.0,4.0,0.0,0.0,,0.0,0.0,7.0,10.0,0.7,0.0,0.0,3.0,215.0,0.0,98.0,1.0,-1.0,0.0,-1.0,,,
bdss2410,07/27/2024,,,SS,Stuttgart Surge,BD,Barcelona Dragons,BD,Barcelona Dragons,H,61,324,5.311475409836065,18,12,5,1,2,10,2,12,1,3,3.0,2.0,7,29:46,0,3.0,2.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,39.0,230.0,1.0,5.0,40.0,21.0,94.0,106.0,0.0,0.0,37.0,45.0,43.0,2.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,30.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,5.0,142.0,48.0,0.0,0.0,0.0,0.0,1.0,28.4,4.0,222.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,67.0,0.0,27.0,2.0,7.0,0.0,7.0,,,
BDVV2206,7/9/2022,Reus,Est Municipal Reus,VV,Vienna Vikings,BD,Barcelona Dragons,VV,Vienna Vikings,V,60,357,5.95,21,12,6,3,7,136,4,11,0,0,2.0,1.0,0,28:25,12,3.0,3.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,259.0,3.0,1.0,90.0,23.0,98.0,102.0,4.0,1.0,20.0,60.0,41.0,19.0,8.0,0.0,8.0,46.0,6.0,6.0,1.0,7.0,0.0,7.0,6.0,,,,,6.0,269.0,57.0,0.0,2.0,0.0,2.0,2.0,44.833,5.0,324.0,0.0,4.0,,,,,,1.0,1.0,1.0,3.0,1.0,4.0,87.0,0.0,28.0,3.0,-6.0,0.0,0.0,,,
BDVV2206,7/9/2022,Reus,Est Municipal Reus,VV,Vienna Vikings,BD,Barcelona Dragons,BD,Barcelona Dragons,H,73,360,4.931506849315069,21,10,7,4,5,44,6,14,0,2,2.0,2.0,47,31:35,7,4.0,3.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,42.0,233.0,2.0,1.0,80.0,25.0,127.0,129.0,2.0,0.0,27.0,53.0,43.0,10.0,7.0,0.0,7.0,45.0,5.0,5.0,1.0,32.0,0.0,32.0,5.0,,,,,4.0,181.0,47.0,0.0,1.0,0.0,0.0,0.0,45.25,5.0,332.0,0.0,1.0,2.0,2.0,1.0,33.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,14.0,0.0,14.0,1.0,3.0,0.0,3.0,,,
BTCC2209,7/31/2022,Berlin,Fr.-L.-J.-Sportpark,CC,Cologne Centurions,BT,Berlin Thunder,CC,Cologne Centurions,V,79,358,4.531645569620253,23,7,10,6,10,58,5,15,2,3,4.0,3.0,6,32:29,13,4.0,4.0,23.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,182.0,2.0,2.0,83.0,40.0,176.0,203.0,27.0,2.0,46.0,52.0,38.0,14.0,6.0,4.0,8.0,27.0,3.0,3.0,,,,,4.0,,,,,4.0,179.0,48.0,0.0,0.0,0.0,0.0,0.0,44.75,6.0,365.0,0.0,0.0,1.0,1.0,1.0,37.0,0.0,2.0,4.0,0.5,0.0,0.0,6.0,126.0,0.0,35.0,2.0,25.0,0.0,17.0,,,
BTCC2209,7/31/2022,Berlin,Fr.-L.-J.-Sportpark,CC,Cologne Centurions,BT,Berlin Thunder,BT,Berlin Thunder,H,53,411,7.754716981132075,18,10,7,1,10,118,2,8,0,0,4.0,3.0,-3,27:31,14,3.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,23.0,285.0,4.0,0.0,67.0,27.0,126.0,137.0,11.0,1.0,22.0,79.0,35.0,44.0,6.0,8.0,10.0,46.0,4.0,4.0,2.0,39.0,0.0,29.0,7.0,,,,,4.0,162.0,47.0,0.0,0.0,0.0,0.0,1.0,40.5,8.0,495.0,2.0,0.0,2.0,2.0,1.0,48.0,0.0,1.0,3.0,0.333,0.0,0.0,6.0,149.0,0.0,55.0,3.0,14.0,0.0,15.0,,,
btcc2501,05/18/2025,Berlin,Preussen Stadion,CCE,Cologne Centurions,BTH,Berlin Thunder,CC,Cologne Centurions,V,60,0,0.0,14,9,4,1,7,101,2,12,0,2,,,0,25:56,0,,,,,,,,,,,,,16.0,34.0,227.0,1.0,1.0,,24.0,46.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
btcc2501,05/18/2025,Berlin,Preussen Stadion,CCE,Cologne Centurions,BTH,Berlin Thunder,BT,Berlin Thunder,H,65,0,0.0,31,18,8,5,8,83,10,12,0,1,,,0,34:04,0,,,,,,,,,,,,,25.0,27.0,455.0,7.0,0.0,,37.0,121.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTFE2306,7/9/2023,Berlin,F.-L.-Jahn-Stadion,FE,Fehervar Enthroners,BT,Berlin Thunder,FE,Fehervar Enthroners,V,61,187,3.0655737704918034,12,3,5,4,6,50,3,15,0,2,4.0,2.0,-1,32:46,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,28.0,67.0,0.0,0.0,26.0,31.0,120.0,163.0,43.0,1.0,69.0,58.0,36.0,22.0,7.0,0.0,7.0,13.0,0.0,0.0,,,,,5.0,,,,,9.0,336.0,51.0,0.0,0.0,0.0,1.0,0.0,37.333,2.0,114.0,0.0,0.0,,,,,,0.0,0.0,,1.0,0.0,3.0,51.0,0.0,22.0,1.0,-5.0,0.0,0.0,,,
BTFE2306,7/9/2023,Berlin,F.-L.-Jahn-Stadion,FE,Fehervar Enthroners,BT,Berlin Thunder,BT,Berlin Thunder,H,57,392,6.87719298245614,21,16,4,1,12,177,6,11,0,0,1.0,0.0,0,27:14,15,5.0,5.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,35.0,306.0,7.0,0.0,47.0,22.0,86.0,93.0,7.0,0.0,13.0,58.0,24.0,34.0,7.0,2.0,8.0,32.0,2.0,2.0,,,,,6.0,2.0,71.0,1.0,73.0,4.0,168.0,52.0,0.0,1.0,0.0,1.0,1.0,42.0,10.0,659.0,1.0,5.0,1.0,1.0,1.0,39.0,0.0,3.0,5.0,0.6,2.0,2.0,2.0,52.0,0.0,31.0,6.0,119.0,0.0,36.0,,,
btfe2403,06/09/2024,,,FE,Fehervar Enthroners,BT,Berlin Thunder,FE,Fehervar Enthroners,V,64,181,2.828125,11,3,7,1,13,98,5,16,1,3,0.0,0.0,54,33:52,0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,97.0,0.0,0.0,17.0,33.0,84.0,99.0,0.0,0.0,9.0,49.0,43.0,6.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,256.0,45.0,0.0,1.0,0.0,0.0,2.0,36.571,1.0,23.0,0.0,0.0,1.0,2.0,0.5,43.0,0.0,0.0,0.0,,0.0,0.0,8.0,188.0,0.0,30.0,4.0,54.0,0.0,27.0,,,
btfe2403,06/09/2024,,,FE,Fehervar Enthroners,BT,Berlin Thunder,BT,Berlin Thunder,H,58,389,6.706896551724138,24,11,9,4,6,65,3,7,0,1,4.0,2.0,0,26:08,0,6.0,5.0,30.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,31.0,250.0,3.0,0.0,29.0,26.0,139.0,166.0,0.0,2.0,30.0,63.0,46.0,17.0,7.0,1.0,7.5,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,45.0,45.0,0.0,1.0,0.0,0.0,1.0,45.0,9.0,445.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,4.0,6.0,0.667,0.0,0.0,1.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,,,
BTHD2212,8/21/2022,Berlin,Fr.-L.-J.-Sportpark,HD,Hamburg Sea Devils,BT,Berlin Thunder,HD,Hamburg Sea Devils,V,58,318,5.482758620689655,14,9,5,0,10,81,4,13,3,3,1.0,1.0,30,25:13,16,4.0,4.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,194.0,4.0,0.0,49.0,34.0,124.0,146.0,22.0,1.0,34.0,58.0,38.0,20.0,5.0,2.0,6.0,19.0,3.0,3.0,1.0,17.0,0.0,17.0,5.0,,,,,6.0,186.0,55.0,0.0,1.0,1.0,1.0,2.0,31.0,6.0,328.0,0.0,2.0,1.0,2.0,0.5,22.0,0.0,4.0,5.0,0.8,0.0,0.0,5.0,189.0,0.0,71.0,1.0,0.0,0.0,0.0,,,
BTHD2212,8/21/2022,Berlin,Fr.-L.-J.-Sportpark,HD,Hamburg Sea Devils,BT,Berlin Thunder,BT,Berlin Thunder,H,66,324,4.909090909090909,18,7,10,1,11,79,5,14,0,1,3.0,3.0,-10,34:47,0,3.0,3.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,116.0,1.0,1.0,19.0,31.0,208.0,216.0,8.0,1.0,52.0,59.0,39.0,20.0,8.0,0.0,8.0,27.0,2.0,2.0,,,,,3.0,,,,,4.0,105.0,33.0,0.0,0.0,0.0,0.0,0.0,26.25,5.0,309.0,0.0,0.0,1.0,2.0,0.5,35.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,43.0,0.0,18.0,,,,,,,
BTHD2314,9/3/2023,Berlin,F.-L.-Jahn Sportpark,HD,Hamburg Sea Devils,BT,Berlin Thunder,HD,Hamburg Sea Devils,V,59,207,3.5084745762711864,13,3,9,1,8,59,2,13,1,2,2.0,2.0,-1,27:29,7,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,89.0,0.0,2.0,28.0,27.0,118.0,126.0,8.0,0.0,20.0,60.0,42.0,18.0,7.0,2.0,8.0,24.0,1.0,1.0,1.0,56.0,1.0,56.0,2.0,,,,,4.0,150.0,52.0,0.0,0.0,0.0,1.0,1.0,37.5,5.0,243.0,1.0,0.0,3.0,4.0,0.75,45.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,45.0,0.0,24.0,4.0,38.0,0.0,14.0,,,
BTHD2314,9/3/2023,Berlin,F.-L.-Jahn Sportpark,HD,Hamburg Sea Devils,BT,Berlin Thunder,BT,Berlin Thunder,H,60,242,4.033333333333333,15,10,4,1,15,139,4,12,0,0,3.0,0.0,16,32:31,10,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,42.0,222.0,1.0,1.0,45.0,17.0,20.0,38.0,18.0,1.0,12.0,55.0,35.0,20.0,9.0,2.0,10.0,40.0,5.0,5.0,2.0,80.0,1.0,40.0,3.0,1.0,8.0,0.0,2.0,8.0,198.0,44.0,1.0,0.0,1.0,0.0,0.0,24.75,5.0,335.0,0.0,3.0,1.0,1.0,1.0,40.0,0.0,2.0,3.0,0.667,0.0,0.0,4.0,68.0,0.0,22.0,2.0,36.0,0.0,20.0,,,
BTIR2202,6/11/2022,Berlin,Fr.-L.-J.-Sportpark,IR,Istanbul Rams,BT,Berlin Thunder,IR,Istanbul Rams,V,60,114,1.9,10,3,4,3,14,98,3,15,0,1,2.0,1.0,0,23:48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,61.0,0.0,0.0,35.0,24.0,53.0,78.0,25.0,0.0,23.0,72.0,34.0,38.0,5.0,2.0,6.0,25.0,0.0,0.0,,,,,2.0,1.0,-2.0,0.0,0.0,10.0,340.0,50.0,0.0,1.0,0.0,1.0,1.0,34.0,2.0,101.0,0.0,0.0,,,,,,1.0,1.0,1.0,0.0,0.0,7.0,99.0,0.0,27.0,1.0,45.0,1.0,33.0,,,
BTIR2202,6/11/2022,Berlin,Fr.-L.-J.-Sportpark,IR,Istanbul Rams,BT,Berlin Thunder,BT,Berlin Thunder,H,66,401,6.075757575757576,20,9,10,1,14,100,8,15,0,1,1.0,1.0,10,36:12,6,3.0,3.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,231.0,2.0,0.0,39.0,37.0,170.0,197.0,27.0,3.0,45.0,54.0,30.0,24.0,11.0,4.0,13.0,46.0,0.0,0.0,,,,,12.0,,,,,4.0,114.0,41.0,1.0,0.0,1.0,0.0,2.0,28.5,8.0,503.0,0.0,1.0,2.0,2.0,1.0,46.0,0.0,3.0,4.0,0.75,1.0,1.0,1.0,13.0,0.0,13.0,5.0,81.0,0.0,23.0,,,
BTLK2204,6/26/2022,Berlin,Fr.-L.-J.-Sportpark,LK,Leipzig Kings,BT,Berlin Thunder,LK,Leipzig Kings,V,56,235,4.196428571428571,12,6,6,0,6,47,5,13,0,1,0.0,0.0,0,30:46,16,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,22.0,149.0,1.0,3.0,33.0,33.0,86.0,119.0,33.0,0.0,14.0,66.0,30.0,36.0,5.0,4.0,7.0,36.0,1.0,1.0,2.0,88.0,1.0,88.0,5.0,,,,,4.0,123.0,44.0,0.0,0.0,0.0,0.0,0.0,30.75,5.0,312.0,0.0,1.0,2.0,2.0,1.0,41.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,79.0,0.0,23.0,,,,,,,
BTLK2204,6/26/2022,Berlin,Fr.-L.-J.-Sportpark,LK,Leipzig Kings,BT,Berlin Thunder,BT,Berlin Thunder,H,63,289,4.587301587301587,16,6,8,2,7,77,4,15,0,1,3.0,3.0,6,29:14,3,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,134.0,0.0,2.0,37.0,32.0,155.0,177.0,22.0,1.0,35.0,54.0,28.0,26.0,7.0,8.0,11.0,22.0,1.0,1.0,3.0,7.0,0.0,9.0,3.0,,,,,2.0,50.0,35.0,0.0,0.0,1.0,0.0,1.0,25.0,5.0,330.0,0.0,1.0,3.0,4.0,0.75,56.0,0.0,0.0,0.0,,1.0,0.0,4.0,118.0,0.0,34.0,2.0,44.0,0.0,26.0,,,
BTPL2311,8/13/2023,Berlin,F.-L.-Jahn Stadion,PL,Prague Lions,BT,Berlin Thunder,PL,Prague Lions,V,41,81,1.975609756097561,5,0,3,2,8,58,0,11,1,1,2.0,0.0,0,24:47,0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,16.0,0.0,0.0,9.0,22.0,65.0,69.0,4.0,1.0,38.0,58.0,40.0,18.0,4.0,2.0,5.0,27.0,1.0,1.0,,,,,5.0,1.0,4.0,0.0,4.0,10.0,324.0,41.0,0.0,0.0,1.0,0.0,2.0,32.4,2.0,108.0,0.0,0.0,,,,,,1.0,1.0,1.0,0.0,0.0,3.0,47.0,0.0,19.0,1.0,16.0,0.0,16.0,,,
BTPL2311,8/13/2023,Berlin,F.-L.-Jahn Stadion,PL,Prague Lions,BT,Berlin Thunder,BT,Berlin Thunder,H,64,452,7.0625,23,13,7,3,9,164,7,15,2,3,1.0,1.0,-11,35:13,0,4.0,3.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,37.0,351.0,4.0,0.0,64.0,26.0,101.0,122.0,21.0,2.0,22.0,43.0,17.0,26.0,3.0,2.0,4.0,6.0,2.0,2.0,,,,,3.0,,,,,3.0,102.0,37.0,0.0,0.0,0.0,0.0,1.0,34.0,7.0,477.0,0.0,4.0,,,,,,4.0,5.0,0.8,1.0,0.0,2.0,34.0,0.0,18.0,4.0,10.0,0.0,6.0,,,
btpl2402,06/02/2024,,,PL,Prague Lions,BT,Berlin Thunder,PL,Prague Lions,V,55,265,4.818181818181818,10,3,6,1,7,30,3,11,0,0,2.0,2.0,45,35:25,0,5.0,5.0,31.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,20.0,126.0,2.0,1.0,29.0,34.0,139.0,148.0,0.0,0.0,27.0,48.0,30.0,18.0,5.0,1.0,5.5,6.0,0.0,0.0,2.0,85.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,10.0,309.0,47.0,0.0,0.0,0.0,0.0,3.0,30.9,4.0,120.0,0.0,1.0,1.0,1.0,1.0,36.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,56.0,0.0,19.0,5.0,45.0,0.0,30.0,,,
btpl2402,06/02/2024,,,PL,Prague Lions,BT,Berlin Thunder,BT,Berlin Thunder,H,68,454,6.676470588235294,17,14,2,1,6,35,3,14,1,2,0.0,0.0,0,24:35,0,6.0,5.0,31.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,381.0,3.0,2.0,31.0,20.0,73.0,84.0,0.0,1.0,47.0,54.0,36.0,18.0,7.0,3.0,8.5,24.0,7.0,7.0,1.0,81.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,4.0,159.0,52.0,0.0,1.0,1.0,1.0,2.0,39.75,9.0,523.0,0.0,5.0,2.0,4.0,0.5,52.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,17.0,0.0,17.0,2.0,0.0,0.0,0.0,,,
btpm2411,08/04/2024,,,PM,Paris Musketeers,BT,Berlin Thunder,PM,Paris Musketeers,V,56,513,9.160714285714286,22,13,9,0,8,45,5,9,0,1,1.0,1.0,0,32:00,0,7.0,5.0,34.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,28.0,329.0,6.0,0.0,36.0,28.0,184.0,189.0,0.0,0.0,38.0,43.0,33.0,10.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,31.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,445.0,0.0,1.0,0.0,0.0,,0.0,0.0,4.0,6.0,0.667,0.0,0.0,4.0,57.0,0.0,19.0,0.0,0.0,0.0,0.0,,,
btpm2411,08/04/2024,,,PM,Paris Musketeers,BT,Berlin Thunder,BT,Berlin Thunder,H,59,381,6.4576271186440675,25,18,5,2,4,18,4,9,1,1,2.0,2.0,0,28:00,0,6.0,6.0,37.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43.0,328.0,3.0,1.0,19.0,15.0,53.0,65.0,0.0,2.0,12.0,54.0,38.0,16.0,7.0,1.0,7.5,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,44.0,0.0,0.0,1.0,0.0,2.0,40.5,7.0,438.0,0.0,2.0,1.0,1.0,1.0,35.0,0.0,4.0,5.0,0.8,0.0,0.0,6.0,141.0,0.0,47.0,0.0,0.0,0.0,0.0,,,
BTPW2206,7/10/2022,Berlin,F.-L.-Jahn Sportpark,PW,Panthers Wroclaw,BT,Berlin Thunder,PW,Panthers Wroclaw,V,66,290,4.393939393939394,18,5,10,3,13,138,3,14,1,3,2.0,0.0,0,25:56,10,3.0,2.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,28.0,137.0,1.0,1.0,33.0,33.0,153.0,176.0,23.0,1.0,22.0,76.0,34.0,42.0,3.0,2.0,4.0,22.0,0.0,0.0,2.0,47.0,1.0,47.0,2.0,,,,,6.0,188.0,43.0,0.0,0.0,0.0,0.0,1.0,31.333,5.0,278.0,0.0,0.0,1.0,3.0,0.333,22.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,153.0,0.0,39.0,3.0,13.0,0.0,9.0,,,
BTPW2206,7/10/2022,Berlin,F.-L.-Jahn Sportpark,PW,Panthers Wroclaw,BT,Berlin Thunder,BT,Berlin Thunder,H,68,397,5.838235294117647,17,8,8,1,12,84,7,17,1,1,1.0,1.0,7,49:04,6,4.0,4.0,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,284.0,2.0,2.0,65.0,40.0,113.0,138.0,25.0,2.0,17.0,67.0,37.0,30.0,7.0,6.0,10.0,62.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,,,,,4.0,137.0,50.0,0.0,0.0,0.0,1.0,0.0,34.25,6.0,394.0,0.0,0.0,2.0,3.0,0.667,38.0,0.0,1.0,3.0,0.333,0.0,0.0,3.0,72.0,0.0,29.0,,,,,,,
BTPW2303,6/18/2023,Berlin,F.-L.-Jahn-Sportpark,PW,Panthers Wroclaw,BT,Berlin Thunder,PW,Panthers Wroclaw,V,78,422,5.410256410256411,21,7,11,3,5,93,4,17,1,6,0.0,0.0,28,30:43,0,2.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,171.0,2.0,1.0,44.0,37.0,251.0,275.0,24.0,1.0,33.0,66.0,32.0,34.0,2.0,2.0,3.0,9.0,1.0,1.0,,,,,6.0,2.0,10.0,0.0,7.0,5.0,162.0,43.0,0.0,0.0,1.0,0.0,1.0,32.4,6.0,300.0,2.0,0.0,2.0,2.0,1.0,42.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,0.0,27.0,2.0,11.0,0.0,7.0,,,
BTPW2303,6/18/2023,Berlin,F.-L.-Jahn-Sportpark,PW,Panthers Wroclaw,BT,Berlin Thunder,BT,Berlin Thunder,H,64,478,7.46875,19,12,7,0,7,130,4,12,0,1,2.0,2.0,9,29:17,0,2.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,360.0,4.0,0.0,63.0,35.0,118.0,128.0,10.0,1.0,14.0,82.0,48.0,34.0,12.0,4.0,14.0,74.0,10.0,10.0,1.0,5.0,0.0,5.0,4.0,,,,,5.0,153.0,48.0,0.0,0.0,0.0,0.0,2.0,30.6,7.0,478.0,1.0,4.0,1.0,2.0,0.5,45.0,1.0,1.0,3.0,0.333,1.0,0.0,4.0,51.0,0.0,24.0,,,,,,,
btpw2412,08/11/2024,,,PW,Panthers Wroclaw,BT,Berlin Thunder,PW,Panthers Wroclaw,V,64,418,6.53125,19,7,12,0,5,60,7,11,0,1,0.0,0.0,20,30:08,0,6.0,4.0,23.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,20.0,63.0,1.0,0.0,11.0,42.0,355.0,366.0,0.0,3.0,63.0,51.0,32.0,19.0,2.0,1.0,2.5,3.0,0.0,0.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,151.0,43.0,0.0,0.0,1.0,0.0,3.0,37.75,4.0,241.0,0.0,1.0,0.0,2.0,0.0,36.0,0.0,4.0,4.0,1.0,0.0,0.0,4.0,69.0,0.0,22.0,2.0,20.0,0.0,11.0,,,
